Id,DR,Codigo_Unidade,Nome_Unidade,Cod_Sistec,CNPJ,Polo,Unidades_Operacionais,Cat_Unid_Operacionais,Responsavel,Tel_Resp,Email_Resp,Chave_Imovel_DR,Nome_TipoUnidade,Cod_TipoUnidade,Endereco_Numero,Endereco_Logradouro,Endereco_Complemento,Endereco_CEP,Endereco_Bairro,Endereco_Cidade,Endereco_UF,Endereco_Vinculo,Data_Ocorrencia,Versao,MesAnoApuracao,Regional,Ativo
3676,GO,12,CEP CALDAS NOVAS,1550,3608475001800,1,1,0,VANESSA DA CUNHA AMARAL,6492915902,VANESSA.AMARAL.ADM@GMAIL.COM,6909,fixa,1,0,AV TIRADENTES,NULL,75690000,ESTÂNCIA ITANHANGA,CALDAS NOVAS,NULL,4,2021-10-14 05:04:30.310,7,10/2021,"GO  ",1
3677,GO,13,CEP RIO VERDE,680,3608475001125,1,1,0,HÁDAMO FERREIRA DE SOUZA,6232815468,HADAMOFS@GMAIL.COM,89,fixa,1,154,RUA ILÍDIO LEÃO,PARTE B,75908760,VITÓRIA REGIA,RIO VERDE,NULL,2,2021-10-14 05:04:30.310,7,10/2021,"GO  ",1
3678,GO,14,CEP JATAÍ,1558,3608475000820,1,1,0,RODRIGO CABRAL DE CARVALHO,6481163958,RODRIGO.CABRAL@GO.SENAC.BR,132,fixa,1,1394,RUA ITARUMÃ ESQUINA COM A RUA SANTOS DUMONT,NULL,75804076,SETOR OESTE,JATAÍ,NULL,2,2021-10-14 05:04:30.310,7,10/2021,"GO  ",1
3679,GO,15,CEP LUZIÂNIA,1559,3608475000668,1,1,0,ANA CLAUDIA BESSA TIBERY TONELLI,6191241900,ANACLAUDIA@GO.SENAC.BR,6911,fixa,1,0,ALAMEDA SANTA MARIA AREA ESPECIAL N1,AREA ESPECIAL NM,72801020,SETOR AEROPORTO,LUZIÂNIA,NULL,2,2021-10-14 05:04:30.310,7,10/2021,"GO  ",1
3680,GO,16,CEP VILA REDENÇÃO,1535,3608475000315,1,1,0,CAROLINA MAIARA CORRÊA LIMA,62981395229,CAROLINAMAIARA@GMAIL.COM,6915,fixa,1,128,"AV C197, ESQUINA AV C198 E RUA C224",NULL,74270030,JARDIM AMÉRICA,GOIÂNIA,NULL,4,2021-10-14 05:04:30.310,7,10/2021,"GO  ",1
3682,GO,18,CEP CERES,688,3608475001559,1,1,0,CRISTIANO SOARES DE SOUZA,62982404615,CRISTIANOSSOUZA@LIVE.COM,352,fixa,1,1240,AVENIDA BRASIL,PRAÇA CÍVICA,76300000,SETOR CENTRAL,CERES,NULL,2,2021-10-14 05:04:30.310,7,10/2021,"GO  ",1
3683,GO,19,CEP PORANGATU,568,3608475000900,1,1,0,CRISTIANO SOARES DE SOUZA,62982404615,CRISTIANOSSOUZA@LIVE.COM,6914,fixa,1,30,AVENIDA BRASÍLIA,ESQ. C/ RUA F-05,76550000,SETOR LESTE,PORANGATU,NULL,4,2021-10-14 05:04:30.310,7,10/2021,"GO  ",1
3684,GO,20,CEP QUIRINÓPOLIS,700,3608475001206,1,1,0,HILDO JOSÉ DA SILVA FERRAZ,4699143569,SECOECO@HOTMAIL.COM,94,fixa,1,76,VIA LEOCÁDIO DE SOUZA REIS,NULL,75860000,ONÍCIO RESENDE,QUIRINÓPOLIS,NULL,2,2021-10-14 05:04:30.310,7,10/2021,"GO  ",1
3685,GO,21,CEP MINEIROS,703,3608475000749,1,1,0,HILDO JOSÉ DA SILVA FERRAZ,4699143570,SECOECO@HOTMAIL.COM,936,fixa,1,0,"PC CEL. MANOEL FRANCISCO VILELA, ESQ. C/RUA 14.",NULL,75830000,CENTRO,MINEIROS,NULL,2,2021-10-14 05:04:30.310,7,10/2021,"GO  ",1
3686,GO,22,CEP IPAMERI,706,3608475001630,1,1,0,HILDO JOSÉ DA SILVA FERRAZ,4699143571,SECOECO@HOTMAIL.COM,6920,fixa,1,0,R. GAL MASCARENHAS DE MORAIS C/ MIGUEL DAVID COSAC,NULL,75780000,SETOR CENTRAL,IPAMERI,NULL,2,2021-10-14 05:04:30.310,7,10/2021,"GO  ",1
3687,GO,23,CEP APARECIDA DE GOIÂNIA,1547,3608475001710,1,1,0,KARINA FAGUNDES BÁRBARA,6235244500,KARINA.FAGUNDES@GO.SENAC.BR,595,fixa,1,0,AV. DONA MARIA CARDOSO,NULL,74915520,JARDIM LUZ,APARECIDA DE GOIÂNIA,NULL,2,2021-10-14 05:04:30.310,7,10/2021,"GO  ",1
3001,AP,2,SENAC - CENTRO DE EDUCAÇÃO PROFISSIONAL (SANTANA),9997,3592977000214,1,1,0,JOSE IGUARASSU BEZERRA MONTEIRO,9632144101,IGUARASSU@AP.SENAC.BR,2,fixa,1,1150,RUA UBALDO FIGUEIRA,NULL,68925186,NOVA BRASILIA,SANTANA,NULL,1,2021-10-13 05:04:14.437,6,10/2021,"AP  ",1
3002,AP,5,SENAC - CENTRO DE EDUCAÇÃO PROFISSIONAL,2717,3592977000133,1,1,0,JOSE IGUARASSU BEZERRA MONTEIRO,9632144101,IGUARASSU@AP.SENAC.BR,5,fixa,1,1999,AV. HENRIQUE GALUCIO,NULL,68901255,SANTA RITA,MACAPÁ,NULL,2,2021-10-13 05:04:14.437,6,10/2021,"AP  ",1
387,RO,1,SERVIÇO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC EM CACOAL,4194,03581871000215,1,1,0,MARCELO RAFAEL DE OLIVEIRA,6934414927,CACOAL@RO.SENAC.BR,1,fixa,1,2563,AVENIDA 02 DE JUNHO,NULL,76963787,CENTRO,CACOAL,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"RO  ",1
388,RO,2,SERVIÇO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC EM VILHENA,4209,03581871000487,1,1,0,MARCELO RAFAEL DE OLIVEIRA,6933221060,VILHENA@RO.SENAC.BR,2,fixa,1,3661,AVENIDA SABINO BEZERRA DE QUEIROZ,NULL,76980000,JARDIM AMERICA,VILHENA,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"RO  ",1
389,RO,3,SERVIÇO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC ESPLANADA,4217,03581871000134,1,1,0,FLÁVIO BATISTA DOS SANTOS SÉRGIO,6921816900,SENAC@RO.COM.BR,3,fixa,1,539,RUA TABAJARA,NULL,76801348,PANAIR,PORTO VELHO,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"RO  ",1
390,RO,4,SERVIÇO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC EM JI-PARANÁ,4197,03581871000304,1,1,0,WALTER DA SILVA,6934210659,JIPARANA@RO.SENAC.BR,4,fixa,1,2004,AVENIDA 2 DE ABRIL,NULL,76900808,2 DE ABRIL,JI-PARANÁ,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"RO  ",1
393,RO,11,SERVIÇO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC PIMENTA BUENO,32261,03581871000991,1,1,0,MARCELO RAFAEL DE OLIVEIRA,6934516235,PIMENTABUENO@RO.SENAC.BR,11,fixa,1,1,RUA RAPOSO TAVARES,SETOR 03 LOTE 01,76970000,CTG,PIMENTA BUENO,NULL,3,2021-10-08 02:36:01.133,1,09/2021,"RO  ",1
394,RO,13,SERVIÇO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC ARIQUEMES,43303,03581871001025,1,1,0,WALTER DA SILVA,6992299718,WALTER@RO.SENAC.BR,13,fixa,1,131,RUA INOCENTES,NULL,76876674,GRANDES ÁREAS,ARIQUEMES,NULL,1,2021-10-08 02:36:01.133,1,09/2021,"RO  ",1
395,RO,19,SERVIÇO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC JARU,43801,03581871001459,1,1,0,WALTER DA SILVA,6935213730,SENACJARU@RO.SENAC.BR,19,fixa,1,3045,RUA FLORIANÓPOLIS,NULL,76890000,CENTRO,JARU,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"RO  ",1
7126,AC,4,SENAC - CEP RIO BRANCO,207,3636146000388,0,1,0,MARIA DO SOCORRO GABRIEL LIMA VERDE,06832133000,ATENDIMENTO.CEP@AC.SENAC.BR,4,fixa,1,777,RUA ALVORADA,NULL,69900631,BOSQUE,RIO BRANCO,NULL,2,2021-10-20 05:03:50.317,13,10/2021,"AC  ",1
7127,AC,5,SENAC - CEP CRUZEIRO DO SUL,20847,3636146000205,1,1,0,LIZANDRA FIGUEIREDO DO NASCIMENTO,06833222210,ATENDIMENTO.CZS@AC.SENAC.BR,5,fixa,1,1930,AVENIDA LAURO MULLER,NULL,69980000,BAIRRO ARTUR MAIA,CRUZEIRO DO SUL,NULL,2,2021-10-20 05:03:50.317,13,10/2021,"AC  ",1
7128,AC,8,SENAC - NEP RIO BRANCO - PALÁCIO DO COMÉRCIO,34989,3636146000469,1,1,0,MARIA CARLETE NETO DE OLIVEIRA,06833015867,ATENDIMENTO.NEP@AC.SENAC.BR,8,fixa,1,3258,AVENIDA CEARÁ,"1º, 2º E 3º ANDAR",69918111,ABRAÃO ALAB,RIO BRANCO,NULL,1,2021-10-20 05:03:50.317,13,10/2021,"AC  ",1
7129,AC,11,SENAC - NEP FEIJÓ,44420,3636146000540,0,1,0,DEYSLAN ASSIS SOUZA PEDROSA,06834632225,ATENDIMENTO.FJO@AC.SENAC.BR,11,fixa,1,579,AVENIDA PLÁCIDO DE CASTRO,NULL,69960000,CENTRO,FEIJÓ,NULL,2,2021-10-20 05:03:50.317,13,10/2021,"AC  ",1
7131,AC,13,SENAC - NEP BRASILÉIA,46480,3636146000620,0,1,0,GILDEIA OLIVEIRA RODRIGUES GOULART,06835463177,ATENDIMENTO.BRS@AC.SENAC.BR,13,fixa,1,0,RUA MARIA DA ANUNCIAÇÃO DE PAULA MOREIRA,NULL,69932000,ELDORADP,BRASILÉIA,NULL,2,2021-10-20 05:03:50.317,13,10/2021,"AC  ",1
32623,SP,42,SENAC BEBEDOURO,10757,03709814004185,1,1,0,LUIS ANTONIO DE LIMA,1733446500,BEBEDOURO@SP.SENAC.BR,42,fixa,1,14,PRAÇA ABÍLIO MANOEL,NULL,14700349,CENTRO,BEBEDOURO,NULL,3,2021-12-09 05:06:35.590,60,12/2021,"SP  ",1
32624,SP,49,SENAC 24 DE MAIO,10752,03709814000511,1,1,0,ULISSES DEFONSO MATANO,1121874482,24DEMAIO@SP.SENAC.BR,49,fixa,1,208,RUA 24 DE MAIO,1º ANDAR,10410000,CENTRO,SÃO PAULO,NULL,2,2021-12-09 05:06:35.590,60,12/2021,"SP  ",1
32625,SP,50,SENAC ARAÇATUBA,10753,03709814006129,1,1,0,MARLENE DOS SANTOS ZEQUIN,1831171000,ARACATUBA@SP.SENAC.BR,50,fixa,1,500,AV. JOÃO ARRUDA BRASIL,NULL,16050400,SÃO JOAQUIM,ARAÇATUBA,NULL,2,2021-12-09 05:06:35.590,60,12/2021,"SP  ",1
409,RS,6,SENAC - CAXIAS DO SUL,12307,03422707002209,1,1,0,MARCUS LUBISCO GUAZZELLI,5135903060,MLGUAZZELLI@SENACRS.COM.BR,600,fixa,1,3638,AV JULIO DE CASTILHOS,NULL,95010002,CINQUENTENÁRIO,CAXIAS DO SUL,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"RS  ",1
410,RS,7,SENAC - PELOTAS,13059,03422707003019,1,1,0,MARIANGELA ITURRIET DA SILVA,5322588890,MISILVA@SENACRS.COM.BR,700,fixa,1,901,RUA DOM PEDRO II,NULL,96010300,CENTRO,PELOTAS,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"RS  ",1
411,RS,8,SENAC - RIO GRANDE,2544,03422707003523,1,1,0,TIAGO BUCHERT RADMANN,5332312355,TBRADMANN@SENACRS.COM.BR,800,fixa,1,299,AV PRESIDENTE VARGAS,NULL,96202336,VILA JUNCÃO,RIO GRANDE,NULL,1,2021-10-08 02:36:01.133,1,09/2021,"RS  ",1
412,RS,9,"SENAC - URUGUAIANA ",13060,03422707003442,1,1,0,VALESKA BERMAN MACHADO,5534123838,VBMACHADO@SENACRS.COM.BR,900,fixa,1,0,TRAV CESAR CUNHA 0 ESQ OSVALDO CRUZ,NULL,97510120,CENTRO,URUGUAIANA,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"RS  ",1
413,RS,11,SENAC - SANTA MARIA,13058,03422707005062,1,1,0,ADRIANO DOMINGUES SANTOLI,5532252121,ADSANTOLIN@SENACRS.COM.BR,1100,fixa,1,60,RUA PROFESSOR BRAGA,NULL,97015530,CENTRO,SANTA MARIA,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"RS  ",1
414,RS,13,SENAC - BAGÉ,2173,03422707001822,1,1,0,ANA LUCIA RAPOSO DE MOURA,5332427233,ARMOURA@SENACRS.COM.BR,1300,fixa,1,1456,RUA MARECHAL FLORIANO,NULL,96400010,CENTRO,BAGÉ,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"RS  ",1
415,RS,14,SENAC - PASSO FUNDO,13260,03422707005143,1,1,0,LISIANE DE CÁSSIA TIER MARTINS,5433134599, LCMARTINS@SENACRS.COM.BR,1400,fixa,1,1045,AV SETE DE SETEMBRO,NULL,99010122,CENTRO,PASSO FUNDO,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"RS  ",1
416,RS,16,SENAC - IJUÍ,2208,03422707003361,1,1,0,CLAUDIA GUIMARAES SCHERER,5533327022,CGSCHERER@SENACRS.COM.BR,1600,fixa,1,315,RUA 24 DE FEVEREIRO,NULL,95700000,CENTRO,IJUÍ,NULL,1,2021-10-08 02:36:01.133,1,09/2021,"RS  ",1
417,RS,17,SENAC - BENTO GONÇALVES,2483,03422707003108,1,1,0,ROSANGELA DE SOUZA JARDIM,5434524200,RSJARDIM@SENACRS.COM.BR,1700,fixa,1,820,RUA SALDANHA MARINHO,NULL,95700000,CENTRO,BENTO GONÇALVES,NULL,1,2021-10-08 02:36:01.133,1,09/2021,"RS  ",1
418,RS,18,SENAC - TECH,12312,03422707004414,1,2,0,PEDRO PAULO CARNEIRO VIZZOTTO,5130293633, PCVIZZOTTO@SENACRS.COM.BR,1800,fixa,1,93,AV VENANCIO AIRES,NULL,90040191,CIDADE BAIXA,PORTO ALEGRE,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"RS  ",1
419,RS,20,SENAC - SAÚDE,2245,03422707004686,1,1,0,CARINE PEREIRA ALALAN,5133410444,CPALALAN@SENACRS.COM.BR,2000,fixa,1,1481,AV ASSIS BRASIL,NULL,91010005,PASSO DAREIA,PORTO ALEGRE,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"RS  ",1
420,RS,23,SENAC - ALEGRETE,12303,03422707002802,1,1,0,RITA DE CASSIA SEGABINAZZI,5534221069, RCSEGABINAZZI@SENACRS.COM.BR,2300,fixa,1,399,RUA GENERAL VITORINO,NULL,97542310,CENTRO,ALEGRETE,NULL,1,2021-10-08 02:36:01.133,1,09/2021,"RS  ",1
421,RS,24,SENAC - NOVO HAMBURGO,12314,03422707002047,1,1,0,PATRICIA NARESSI DOS PASSOS,5135537350,PNARESSI@SENACRS.COM.BR,2400,fixa,1,1537,RUA BENTO GONÇALVES,NULL,93410002,CENTRO,NOVO HAMBURGO,NULL,1,2021-10-08 02:36:01.133,1,09/2021,"RS  ",1
422,RS,25,SENAC - FARROUPILHA,12311,03422707002128,1,1,0,EVANDRA SCOTTÁ,5432683500,ESCOTTA@SENACRS.COM.BR,2500,fixa,1,617,RUA DA REPÚBLICA,NULL,95170476,CENTRO,FARROUPILHA,NULL,1,2021-10-08 02:36:01.133,1,09/2021,"RS  ",1
423,RS,29,SENAC - COMUNIDADE,12308,03422707004171,1,1,0,LILIANE NETTO VALLS,5132213764,LNVALLS@SENACRS.COM.BR,2900,fixa,1,358,RUA CORONEL GENUÍNO,NULL,90010350,CIDADE BAIXA,PORTO ALEGRE,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"RS  ",1
424,RS,31,SENAC - CANOAS,2204,03422707002713,1,1,0,LIANAMAR DA SILVEIRA ROSA,5134767222,LSROSA@SENACRS.COM.BR,3100,fixa,1,255,RUA MATHIAS VELHO,NULL,92310300,MATHIAS VELHO,CANOAS,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"RS  ",1
425,RS,32,SENAC - LAJEADO,2209,03422707003604,1,1,0,ETIENE LEANDRO AZAMBUJA,5137484644, ELAZAMBUJA@SENACRS.COM.BR,3200,fixa,1,421,AV SENADOR ALBERTO PASQUALINI,NULL,95900000,CENTRO,LAJEADO,NULL,1,2021-10-08 02:36:01.133,1,09/2021,"RS  ",1
426,RS,33,SENAC - SANTO ANGELO,12318,03422707002470,1,1,0,ANDREIA DOS SANTOS MOREIRA,5533527398, ASMOREIRA@SENACRS.COM.BR,3300,fixa,1,179,TRAVESSA JOÃO MELLER,NULL,98804560,CENTRO,SANTO ANGELO,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"RS  ",1
427,RS,34,SENAC - SANTA ROSA,12317,03422707002551,1,1,0,CRISTIANE PEROSA,5535122522,CPEROSA@SENACRS.COM.BR,3400,fixa,1,1827,RUA SANTA ROSA,NULL,98900000,CENTRO,SANTA ROSA,NULL,1,2021-10-08 02:36:01.133,1,09/2021,"RS  ",1
430,RS,63,SENAC - FACULDADE SENAC PORTO ALEGRE,2207,03422707004333,1,4,0,"ELIVELTO NAGEL DA ROSA ",5197487378, ENAGEL@SENACRS.COM.BR,6300,fixa,1,130,RUA CORONEL GENUÍNO,NULL,90010350,CIDADE BAIXA,PORTO ALEGRE,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"RS  ",1
431,RS,64,SENAC - SANTA CRUZ DO SUL,12315,03422707006549,1,1,0,DANIELA ROEHRS LANER,5137116460, DLANER@SENACRS.COM.BR,6400,fixa,1,300,RUA VENÂNCIO AIRES,NULL,96810150,CENTRO,SANTA CRUZ DO SUL,NULL,1,2021-10-08 02:36:01.133,1,09/2021,"RS  ",1
432,RS,66,SENAC - EAD,12309,03422707005810,1,1,0,GIANCARLO SILVA GIACOMELLI,5132142997,GSGIACOMELLI@SENACRS.COM.BR,6600,fixa,1,810,AV ALBERTO BINS,NULL,90030142,CENTRO,PORTO ALEGRE,NULL,1,2021-10-08 02:36:01.133,1,09/2021,"RS  ",1
433,RS,67,SENAC - GRAVATAÍ,2386,03422707005739,1,1,0,GIDIAO ARAUJO MONTEIRO,5332427233,GAMONTEIRO@SENACRS.COM.BR,6700,fixa,1,480,AV DORIVAL CANDIDO LUZ DE OLIVEIRA,NULL,94030001,CENTRO,GRAVATAÍ,NULL,1,2021-10-08 02:36:01.133,1,09/2021,"RS  ",1
434,RS,68,SENAC - SÃO BORJA,12319,03422707005558,1,1,0,LISANDRA REIS DE SOUZA,5534316775,LRSOUZA@SENACRS.COM.BR,6800,fixa,1,310,RUA GENERAL CANABARRO,NULL,97670000,CENTRO,SÃO BORJA,NULL,2,2021-10-08 02:36:01.133,1,09/2021,"RS  ",1
435,RS,69,SENAC - TRAMANDAÍ,12324,03422707005909,1,1,0,CASSIANE DO CARMO BORGES LIBERALESSO,5136615674,CCLIBERASSO2SENACRS.COM.BR,6900,fixa,1,1700,AV RUBEM BERTA,NULL,95590000,CENTRO,TRAMANDAÍ,NULL,1,2021-10-08 02:36:01.133,1,09/2021,"RS  ",1
436,RS,70,SENAC - CARAZINHO,12306,03422707006034,1,1,0," ANDREIA FOSSATI",5433295851,AFOSSATI@SENACRS.COM.BR,7000,fixa,1,2821,AVENIDA FLORES DA CUNHA,NULL,99500000,CENTRO,CARAZINHO,NULL,1,2021-10-08 02:36:01.133,1,09/2021,"RS  ",1
437,RS,71,SENAC - CACHOEIRA DO SUL,14189,03422707006115,1,1,0,PAULA MACHADO CORREA,5132262883,PCORREA@SENACRS.COM.BR,7100,fixa,1,835,AV JÚLIO DE CASTILHOS,NULL,96501001,CENTRO,CACHOEIRA DO SUL,NULL,1,2021-10-08 02:36:01.133,1,09/2021,"RS  ",1
438,RS,72,SENAC - TAQUARA,12322,03422707006204,1,1,0,ANDRESA CUSTODIA DA SILVA,5135415370,ACUSTODIA@SENACRS.COM.BR,7200,fixa,1,2661,RUA GENERAL FROTA,NULL,95600000,CENTRO,TAQUARA,NULL,1,2021-10-08 02:36:01.133,1,09/2021,"RS  ",1
439,RS,73,SENAC - CAMAQUÃ,14243,03422707006387,1,1,0,DENISE HELENA MELENDEZ,5136711934, DHSEFRIN@SENACRS.COM.BR,7300,fixa,1,1,RUA MARCÍRIO DIAS LONGARAY,NULL,96180000,CENTRO,CAMAQUÃ,NULL,1,2021-10-08 02:36:01.133,1,09/2021,"RS  ",1
440,RS,74,SENAC - MONTENEGRO,12313,03422707006468,1,1,0,SILVIA ELIANE GUTERRES,5136493141,SEGUTERRES@SENACRS.COM.BR,7400,fixa,1,2225,RUA CAPITÃO PORFÍRIO,NULL,95780000,CENTRO,MONTENEGRO,NULL,1,2021-10-08 02:36:01.133,1,09/2021,"RS  ",1
441,RS,75,SENAC - TORRES,12323,03422707006620,1,1,0,CASSIANE DO CARMO BORGES LIBERALESSO,5136615674,CCLIBERASSO2SENACRS.COM.BR,7500,fixa,1,411,RUA JULIO DE CASTILHOS,NULL,95560000,CENTRO,TORRES,NULL,1,2021-10-08 02:36:01.133,1,09/2021,"RS  ",1
443,RS,77,SENAC - 24 HORAS,12302,03422707006891,1,2,0,DANIELA CORSO FAVARETTO,5132256280, DCFAVARETTO@SENACRS.COM.BR,7700,fixa,1,3522,AV ASSIS BRASIL,137,91010003,PASSO DAREIA,PORTO ALEGRE,NULL,1,2021-10-08 02:36:01.133,1,09/2021,"RS  ",1
444,RS,78,SENAC - FACULDADE DE TECNOLOGIA PELOTAS,22717,03422707006972,1,4,0,MARIANGELA ITURRIET DA SILVA,532258889,MISILVA@SENACRS.COM.BR,7800,fixa,1,602,RUA GONÇALVES CHAVES,NULL,96015560,CENTRO,PELOTAS,NULL,1,2021-10-08 02:36:01.133,1,09/2021,"RS  ",1
445,RS,79,SENAC - SANTANA DO LIVRAMENTO,12316,03422707007006,1,1,0,LEONARDO DIAS SANTANA,5532444253,LDSANTANA@SENACRS.COM.BR,7900,fixa,1,2049,RUA: DUQUE DE CAXIAS,NULL,97573010,CENTRO,SANTANA DO LIVRAMENTO,NULL,1,2021-10-08 02:36:01.133,1,09/2021,"RS  ",1
446,RS,81,SENAC - VIAMÃO,20693,03422707007197,1,1,0,LIDIA PRISCILA LUVIZETTO FRAGA,5197189858, LPFRAGA@SENACRS.COM.BR,8100,fixa,1,154,RUA REVERENDO AMÉRICO VESPÚCIO CABRAL,NULL,94410300,CENTRO,VIAMÃO,NULL,1,2021-10-08 02:36:01.133,1,09/2021,"RS  ",1
447,RS,82,SENAC - GRAMADO,22087,03422707007359,1,1,0,DANIELA BARBOSA,5432864445, DBARBOSA@SENACRS.COM.BR,8200,fixa,1,663,RUA SÃO PEDRO,NULL,95670000,CENTRO,GRAMADO,NULL,1,2021-10-08 02:36:01.133,1,09/2021,"RS  ",1
448,RS,83,SENAC - CENTRO HISTORICO,23489,03422707007430,1,1,0,DANIELA CORSO FAVARETTO,5132256280, DCFAVARETTO@SENACRS.COM.BR,8300,fixa,1,292,RUA PINTO BANDEIRA,NULL,90030150,CENTRO HISTORICO,PORTO ALEGRE,NULL,1,2021-10-08 02:36:01.133,1,09/2021,"RS  ",1
449,RS,84,SENAC - GESTÃO E NEGOCIOS,30870,03422707007510,1,1,0,ROSE MARI RIBEIRO DA SILVA,5133410444,RMRIBEIRO@SENACRS.COM.BR,8400,fixa,1,545,AV CRISTOVÃO COLOMBO,NULL,90220000,FLORESTA,PORTO ALEGRE,NULL,1,2021-10-08 02:36:01.133,1,09/2021,"RS  ",1
3688,GO,25,FACULDADE SENAC GOIÁS,0,3608475001982,1,4,0,MANOEL XAVIER FERREIRA FILHO,62999221550,MANOELXAVIER@UOL.COM.BR,995,fixa,1,1002,AVENIDA INDEPENDÊNCIA,NULL,74645010,SETOR LESTE VILA NOVA,GOIÂNIA,NULL,2,2021-10-14 05:04:30.310,7,10/2021,"GO  ",1
6548,AM,2,SENAC - CENTRO DE INFORMÁTICA MANOEL CATHARINO DOS SANTOS GOMES,2229,3965450000298,1,2,0,NAILSON ANDRADE DE SOUZA,9232165780,NAILSON.ANDRADE@AM.SENAC.BR,2,fixa,1,288,AVENIDA DARCY VARGAS,PRÓXIMO AO AMAZONAS SHOPPING,69050020,CHAPADA,MANAUS,NULL,2,2021-10-19 05:04:10.140,12,10/2021,"AM  ",1
6549,AM,3,SENAC - CEP - FERNANDO ALFREDO PEQUENO FRANCO,2392,3965450000379,1,1,0,LIDIANE PIRES LEÃO,9232157180,LIDIANE.LEAO@AM.SENAC.BR,3,fixa,1,410,RUA SALDANHA MARINHO,NULL,69040010,CENTRO,MANAUS,NULL,2,2021-10-19 05:04:10.140,12,10/2021,"AM  ",1
6550,AM,4,SENAC - CENTRO DE TURISMO E HOSPITALIDADE,12860,3965450001189,1,2,0,JANE THIENE TRINDADE DE ALMEIDA,9232157190,ALESSANDRA.RAMOS@AM.SENAC.BR,3,fixa,1,410,RUA SALDANHA MARINHO,NULL,69040010,CENTRO,MANAUS,NULL,2,2021-10-19 05:04:10.140,12,10/2021,"AM  ",1
6551,AM,5,SENAC - CEP - JOSÉ TADROS,12244,3965450000450,1,1,0,LAIS SILVA DE LIMA,9232166190,LAIS.LIMA@AM.SENAC.BR,5,fixa,1,863,RUA VISCONDE DE ITANHAEM,NULL,69090340,CIDADE NOVA I,MANAUS,NULL,2,2021-10-19 05:04:10.140,12,10/2021,"AM  ",1
6552,AM,6,SENAC - CEP- LÁZARO DA SILVA REIS,12245,3965450000530,0,1,0,FRANCISCO ROBSON NASCIMENTO GADELHA,9233611785,ROBSON@AM.SENAC.BR,6,fixa,1,612,RUA WALDEMAR VENTURA,NULL,69400000,SAO JOSE,MANACAPURU,NULL,2,2021-10-19 05:04:10.140,12,10/2021,"AM  ",1
6553,AM,7,SENAC - CEP - MOYSÉS BENARRÓS ISRAEL,12246,3965450000611,1,1,0,SONGE BARROS ADEGAS,9235212131,SONGE.ADEGAS@AM.SENAC.BR,7,fixa,1,2207,RUA  ADAMASTOR DE FIGUEIREDO,NULL,69100000,CENTRO,ITACOATIARA,NULL,2,2021-10-19 05:04:10.140,12,10/2021,"AM  ",1
6555,AM,11,SENAC - CEP - MATHEUS PENNA RIBEIRO,12674,3965450000700,1,1,0,JOCEMILDA DA SILVA VIANA,9235333129,JOCEMILDA.VIANA@AM.SENAC.BR,11,fixa,1,0,AV MASSARANDUBA,NULL,69151320,DJARD VIEIRA,PARINTINS,NULL,2,2021-10-19 05:04:10.140,12,10/2021,"AM  ",1
6556,AM,13,SENAC - CEP - LILI BENCHIMOL,13322,3965450000883,1,1,0,SILMARA MARTINS DE FREITAS,9733435438,SILMARA.FREITAS@AM.SENAC.BR,13,fixa,1,1037,RUA BOM JESUS,NULL,69470000,JERUSALEM,TEFÉ,NULL,2,2021-10-19 05:04:10.140,12,10/2021,"AM  ",1
6557,AM,14,SENAC - CEP - PROFESSOR JEFFERSON PERES,14336,3965450000964,1,1,0,ELIAS FERNANDO BARROS REIS,9735612479,ELIAS.REIS@AM.SENAC.BR,14,fixa,1,14,RUA 5 DE SETEMBRO,NULL,69460000,CENTRO,COARI,NULL,2,2021-10-19 05:04:10.140,12,10/2021,"AM  ",1
6558,AM,15,SENAC - FACULDADE DE TECNOLOGIA SENAC,0,3965450001006,0,4,0,FABIANA LUCENA OLIVEIRA,9232165751,FACULDADE@AM.SENAC.BR,15,fixa,1,11,RUA 10 DE JULHO,NULL,69010060,CENTRO,MANAUS,NULL,2,2021-10-19 05:04:10.140,12,10/2021,"AM  ",1
